collection,series,piece,item,Covering_date,Type,Former Reference,Attendees,Agenda
CAB,128,44,13,20-Mar-69,Conclusion,CC (69) 13,"H Wilson , M Stewart , Gardiner , B Castle , F Peart , A Crosland , G Thomson , A Wedgwood Benn , C Hughes , G Thomas , J Hart , R Jenkins , R Crossman , D Healey , P Shore , W Ross , E Short , R Marsh , Shackleton , R Mason , J Diamond , J Silkin , E Jones.",1. Parliamentary Affairs - Future Business - Parliament (No. 2) Bill; 2. Oversea Affairs - Anguilla; 3. Industrial Affairs - Wage Negotiations in the Motor Industry; 4. Prices and Incomes Policy - NBPI Report on Top Salaries; 5. Aircraft Industry - Concorde
CAB,128,44,14,25-Mar-69,Conclusion,CC (69) 14,"H Wilson , M Stewart , Gardiner , B Castle , F Peart , A Crosland , G Thomson , R Marsh , C Hughes , G Thomas , J Hart , R Jenkins , R Crossman , D Healey , P Shore , W Ross , A Wedgwood Benn , A Greenwood , Shackleton , R Mason , J Diamond , J Silkin , E Jones.","1. Parliamentary Affairs - Future Business - Alleged Disclosure of Budget Information - Voluntary Euthanasia Bill - Divorce Bill - Select Committee on Overseas Aid - Declaration of interest by Members of Parliament and the Registration of Agents for Oversea Interests; 2. Oversea Affairs - Nigeria - Anguilla; 3. Ely Hospital, Cardiff: Report of Committee of Inquiry; 4. Aircraft Industry - Concorde - European 250-Seater Aircraft"
CAB,128,44,15,3-Apr-69,Conclusion,CC (69) 15,"H Wilson , M Stewart , Gardiner , B Castle , D Healey , P Shore , W Ross , E Short , R Marsh , C Hughes , G Thomas , J Hart , R Jenkins , R Crossman , J Callaghan , F Peart , A Crosland , G Thomson , A Wedgwood Benn , A Greenwood , Shackleton , R Mason , J Diamond , J Silkin.",1. Political Situation; 2. Prices and Incomes Policy - NBPI Report on Top Salaries; 3. Parliamentary Affairs - Alleged Disclosure of Budget Information - Parliament (No. 2) Bill; 4. Oversea Affairs - Anguilla - Middle East - Pakistan - Ghana - Niger - Vietnam; 5. Prime Minister's Visit to Nigeria and Ethiopia
CAB,128,44,16,14-Apr-69,Conclusion,CC (69) 16,"H Wilson , M Stewart , Gardiner , B Castle , D Healey , P Shore , W Ross , E Short , R Marsh , C Hughes , G Thomas , J Hart , R Jenkins , R Crossman , J Callaghan , F Peart , A Crosland , G Thomson , A Wedgwood Benn , A Greenwood , Shackleton , R Mason , J Diamond , K Robinson , R Mellish , J Silkin.",1. The Budget; 2. Land: Modifications in Betterment Levy
CAB,128,44,17,14-Apr-69,Conclusion,CC (69) 17,"H Wilson , M Stewart , Gardiner , B Castle , D Healey , P Shore , W Ross , E Short , R Marsh , C Hughes , G Thomas , J Hart , R Jenkins , R Crossman , J Callaghan , F Peart , A Crosland , G Thomson , A Wedgwood Benn , A Greenwood , Shackleton , R Mason , J Diamond , J Silkin , E Jones.",1. Parliamentary Affairs - Industrial Relations Bill
CAB,128,44,18,16-Apr-69,Conclusion,CC (69) 18,"H Wilson , M Stewart , Gardiner , B Castle , D Healey , P Shore , W Ross , A Wedgwood Benn , A Greenwood , Shackleton , R Mason , R Jenkins , R Crossman , J Callaghan , F Peart , A Crosland , G Thomson , R Marsh , C Hughes , G Thomas , J Hart , J Diamond , J Silkin , E Jones , Beswick.",1. Parliamentary Affairs - Parliament (No. 2) Bill
CAB,128,44,19,24-Apr-69,Conclusion,CC (69) 19,"H Wilson , M Stewart , Gardiner , B Castle , D Healey , P Shore , W Ross , E Short , R Marsh , C Hughes , G Thomas , J Hart , R Jenkins , R Crossman , J Callaghan , F Peart , A Crosland , G Thomson , A Wedgwood Benn , A Greenwood , Shackleton , R Mason , J Diamond , J Silkin.",1. Regional Policy - The Hunt Report on Intermediate Areas; 2. Parliamentary Affairs Future Business - Betterment Levy - Industrial Relations Bill; 3. Northern Ireland; 4. Oversea Affairs - Anguilla - Middle East - North Korea - Mr. Gerald Brooke; 5. Legislative Programme 1969-70
CAB,128,44,20,1-May-69,Conclusion,CC (69) 20,"M Stewart , Gardiner , B Castle , D Healey , P Shore , W Ross , E Short , R Marsh , Shackleton , R Mason , R Crossman , J Callaghan , F Peart , A Crosland , G Thomson , A Wedgwood Benn , C Hughes , G Thomas , J Hart , J Diamond , R Prentice , R Mellish , E Jones.",1. Parliamentary Affairs - Future Business - Select Committees - Insurance (Employers' Liability) Bill - Northern Ireland - Industrial Relations Bill; 2. Oversea Affairs - France and Europe - Rhodesia - Greece and the Council of Europe - Greece: Sale of Nuclear Power Station - Mr. Gerald Brooke - North Korea; 3. Commonwealth Immigration - Compulsory Entry Certificates for Settlement; 4. Malta - Financial Assistance; 5. Select Committee on Nationalised Industries - Report on Ministerial Control of the Nationalised Industries
CAB,128,44,21,7-May-69,Conclusion,CC (69) 21,"H Wilson , M Stewart , Gardiner , B Castle , D Healey , P Shore , G Thomson , R Marsh , C Hughes , G Thomas , R Jenkins , R Crossman , J Callaghan , F Peart , W Ross , E Short , A Greenwood , Shackleton , R Mason , J Diamond , E Jones.",1. Oversea Affairs - Greece and the Council of Europe - Mr. Gerald Brooke; 2. Northern Ireland; 3. Parliamentary Affairs - Industrial Relations Bill
CAB,128,44,22,8-May-69,Conclusion,CC (69) 22,"H Wilson , M Stewart , Gardiner , B Castle , D Healey , P Shore , G Thomson , A Wedgwood Benn , A Greenwood , Shackleton , R Mason , R Jenkins , R Crossman , J Callaghan , F Peart , W Ross , E Short , R Marsh , C Hughes , G Thomas , J Hart , J Diamond , R Mellish , E Jones.",1. The Government and the Parliamentary Labour Party; 2. Parliamentary Affairs - Future Business - Industrial Disputes: House of Commons Papers; 3. Cabinet - Joint Meeting of the Cabinet and the National Executive Committee of the Labour Party; 4. Rhodesia; 5. Legislation - Leasehold Reform; 6. Cabinet - The Release of Official Information; 7. Aircraft Industry - The European Project for a Multi-role Combat Aircraft
CAB,128,44,23,15-May-69,Conclusion,CC (69) 23,"H Wilson , M Stewart , Gardiner , B Castle , D Healey , P Shore , W Ross , E Short , A Greenwood , Shackleton , R Mason , R Jenkins , R Crossman , J Callaghan , F Peart , A Crosland , G Thomson , R Marsh , C Hughes , G Thomas , J Hart , J Diamond , R Mellish , D Ennals , E Jones.",1. Parliamentary Affairs - Future Business - Future Control of Rent Increases - International Monetary Fund - Parliamentary Sittings; 2. Oversea Affairs - Anguilla - Vietnam - Malaysia - Iran: Negotiations between the Shah and the Western Oil Consortium; 3. Industrial Affairs - Industrial Relations Bill; 4. Legislation - Divorce Reform Bill; 5. Social Services - Uprating of Social Security Benefits; 6. Legislation - The Permanent Abolition of Capital Punishment for Murder
CAB,128,44,24,22-May-69,Conclusion,CC (69) 24,"H Wilson , M Stewart , Gardiner , B Castle , D Healey , P Shore , G Thomson , R Marsh , C Hughes , G Thomas , J Hart , R Jenkins , R Crossman , J Callaghan , F Peart , A Crosland , A Wedgwood Benn , A Greenwood , Shackleton , R Mason , J Diamond , R Mellish , E Jones , Wilson.",1. Parliamentary Affairs - Business after the Recess - Industrial Disputes: Strike at Her Majesty's Stationery Office Warehouse; 2. Northern Ireland - Meeting with the Prime Minister of Northern Ireland; 3. Upper Clyde Shipbuilders Limited; 4. Oversea Affairs - Rhodesia - Anguilla - Europe - Malaysia and Singapore; 5. Industrial Relations - Industrial Relations Bill - Discussions with Representatives of the TUC; 6. International Monetary Fund; 7. Legislation - The Permanent Abolition of Capital Punishment for Murder
CAB,128,44,25,22-May-69,Conclusion,CC (69) 25,"H Wilson , M Stewart , Gardiner , B Castle , D Healey , P Shore , R Marsh , Shackleton , R Mason , R Jenkins , R Crossman , J Callaghan , F Peart , A Crosland , C Hughes , G Thomas , J Hart , J Diamond , R Mellish , E Jones.",1. Social Services - Uprating of Social Security Benefits; 2. Prices and Incomes Policy - Central Pay Increases for the Non-Industrial Civil Service
CAB,128,44,26,9-Jun-69,Conclusion,CC (69) 26,"H Wilson , M Stewart , Gardiner , B Castle , D Healey , P Shore , W Ross , E Short , A Greenwood , Shackleton , R Mason , R Jenkins , R Crossman , J Callaghan , F Peart , A Crosland , G Thomson , R Marsh , C Hughes , G Thomas , J Hart , J Diamond , R Mellish , E Jones.",1. Parliamentary Affairs - National Insurance (No. 2) Bill - Industrial Disputes: Strike at Her Majesty's Stationery Office Warehouse; 2. Industrial Affairs - Industrial Relations Bill; 3. Oversea Affairs - Western European Union - Centrifuge Collaboration; 4. Rhodesia; 5. Parliament - Report of the Royal Commission on Local Government in England
CAB,128,44,27,12-Jun-69,Conclusion,CC (69) 27,"H Wilson , M Stewart , Gardiner , B Castle , D Healey , P Shore , W Ross , E Short , R Marsh , C Hughes , G Thomas , J Hart , R Jenkins , R Crossman , J Callaghan , F Peart , A Crosland , G Thomson , A Wedgwood Benn , A Greenwood , Shackleton , R Mason , J Diamond , R Mellish , E Jones , Wilson.",1. Parliamentary Affairs - Future Business - Divorce Reform Bill; 2. Oversea Affairs - Rhodesia - Gibraltar - Centrifuge Collaboration - Arms Sales in the Middle East; 3. Prices and Incomes Policy - Service Pay; 4. Parliament - Review of Parliamentary Constituencies; 5. Industrial Affairs - Industrial Relations Bill; 6. Export Statistics
CAB,128,44,28,17-Jun-69,Conclusion,CC (69) 28,"H Wilson , M Stewart , Gardiner , B Castle , F Peart , A Crosland , G Thomson , A Wedgwood Benn , A Greenwood , Shackleton , R Mason , R Jenkins , R Crossman , J Callaghan , P Shore , W Ross , E Short , R Marsh , C Hughes , G Thomas , J Hart , J Diamond , R Mellish , E Jones.",1. Industrial Affairs - Industrial Relations Bill; 2. Upper Clyde Shipbuilders Limited
CAB,128,44,29,18-Jun-69,Conclusion,CC (69) 29,"H Wilson , M Stewart , R Crossman , J Callaghan , P Shore , W Ross , A Wedgwood Benn , A Greenwood , G Thomas , R Jenkins , B Castle , F Peart , A Crosland , E Short , R Marsh , Shackleton , R Mason , J Hart , R Mellish , E Jones.",1. Industrial Affairs - Industrial Relations Bill; 2. Parliamentary Affairs - Future Business; 3. Upper Clyde Shipbuilders Limited; 4. Oversea Affairs - Soviet-Chinese Relations - Conference of Communist Parties - The French Presidential Election - Mr. Gerald Brooke
CAB,128,44,30,26-Jun-69,Conclusion,CC (69) 30,"H Wilson , M Stewart , Gardiner , B Castle , F Peart , A Crosland , G Thomson , A Wedgwood Benn , A Greenwood , Shackleton , J Hart , R Jenkins , R Crossman , J Callaghan , P Shore , W Ross , E Short , R Marsh , C Hughes , G Thomas , J Diamond , R Mellish , E Jones.",1. Parliamentary Affairs - Future Business - Government Information: Appointment of Chief Information Adviser; 2. Oversea Affairs - Mr. Gerald Brooke - Nigeria - Gibraltar
CAB,128,44,31,3-Jul-69,Conclusion,CC (69) 31,"H Wilson , M Stewart , Gardiner , B Castle , D Healey , P Shore , W Ross , E Short , R Marsh , C Hughes , G Thomas , J Hart , R Jenkins , R Crossman , J Callaghan , F Peart , A Crosland , G Thomson , A Wedgwood Benn , A Greenwood , Shackleton , R Mason , J Diamond , R Prentice , J Silkin , R Mellish.",1. Parliamentary Affairs - Future Business - Review of Parliamentary Constituencies - Divorce Reform Bill - Shipbuilding Investment Grants; 2. Public Expenditure; 3. Oversea Affairs - Nigeria
CAB,128,44,32,10-Jul-69,Conclusion,CC (69) 32,"H Wilson , M Stewart , Gardiner , B Castle , D Healey , P Shore , W Ross , E Short , R Marsh , Shackleton , R Mason , R Jenkins , R Crossman , J Callaghan , F Peart , A Crosland , G Thomson , A Wedgwood Benn , C Hughes , G Thomas , J Hart , J Diamond , R Prentice , K Robinson , J Silkin , R Mellish , E Jones , Wilson.",1. Parliamentary Affairs - Future Business - Principles of National Health Service Charges - House of Commons (Redistribution of Seats) (No. 2) Bill; 2. Oversea Affairs - Italy - Kenya: Assassination of Mr. Tom Mboya - Mr. Gerald Brooke - Nigeria - France: Contacts with the new French Government Bermuda; 3. Overseas Representation - Report of the Review Committee; 4. Prices and Incomes Policy - Pay of the Higher Civil Service; 5. Public Expenditure - Distribution of Reductions in 1970-71; 6. Advice from the Advisory Group on Transplantation Problems; 7. Land Tenure in Scotland - A Plan for Reform
CAB,128,44,33,16-Jul-69,Conclusion,CC (69) 33,"H Wilson , M Stewart , Gardiner , B Castle , D Healey , P Shore , W Ross , E Short , R Marsh , Shackleton , R Mason , R Jenkins , R Crossman , J Callaghan , F Peart , A Crosland , G Thomson , A Wedgwood Benn , C Hughes , G Thomas , J Hart , J Diamond , R Prentice , K Robinson , R Mellish.",1. Oversea Affairs - Action Committee for a United States of Europe - Mr. Anthony Grey - Bermuda - Greece; 2. Lancashier Textile Industry; 3. Social Services - Implementation of the Report of the Committee on Local Authority Personal and Allied Services
CAB,128,44,34,17-Jul-69,Conclusion,CC (69) 34,"H Wilson , M Stewart , Gardiner , B Castle , D Healey , P Shore , W Ross , E Short , R Marsh , Shackleton , R Mason , R Jenkins , R Crossman , J Callaghan , F Peart , A Crosland , G Thomson , A Wedgwood Benn , C Hughes , G Thomas , J Hart , J Diamond , R Prentice , J Silkin , K Robinson , J Stonehouse , R Mellish.","1. Parliamentary Affairs - Future Business - House of Commons (Redistribution of Seats) (No. 2) Bill - Broadcasting; 2. Public Expenditure, 1970-71 - Defence Budget - Overseas Aid and Other Overseas Services - Roads and Public Lighting and Transport - Technological Services - Other Assistance to Employment and Industry - Research Councils, etc. - Agriculture, Fisheries and Forestry - Housing and Local Environmental Services - Law and Order - Education and Local Libraries - Health and Welfare - Common Services and Miscellaneous Services; 3. Social Services - Principles of National Health Service Charges"
CAB,128,44,35,22-Jul-69,Conclusion,CC (69) 35,"H Wilson , M Stewart , Gardiner , B Castle , D Healey , P Shore , W Ross , A Wedgwood Benn , C Hughes , G Thomas , J Hart , R Jenkins , R Crossman , J Callaghan , F Peart , A Crosland , G Thomson , R Marsh , Shackleton , R Mason , J Diamond , K Robinson , R Mellish , E Jones.",1. Parliamentary Affairs - House of Commons (Redistribution of Seats) (No. 2) Bill; 2. Oversea Affairs - Europe - Mr. Gerald Brooke - Anguilla; 3. Parliament - Services and Facilities for Members in the House of Commons; 4. Extension of the Ombudsman Principle; 5. Prices and Incomes Policy - Future Policy; 6. Social Services - Social Insurance Benefit: Draft White Paper; 7. Aircraft Industry - Concorde: Test Routes
CAB,128,44,36,24-Jul-69,Conclusion,CC (69) 36,"H Wilson , M Stewart , Gardiner , B Castle , D Healey , P Shore , W Ross , E Short , R Marsh , Shackleton , R Mason , R Jenkins , R Crossman , J Callaghan , F Peart , A Crosland , G Thomson , A Wedgwood Benn , C Hughes , G Thomas , J Hart , J Diamond , R Prentice , J Silkin , R Mellish , K Robinson , J Stonehouse , E Jones.",1. The Government's Record; 2. Questions of Procedure for Ministers - Policy in response to academic enquiries; 3. Parliamentary Affairs - House of Commons (Redistribution of Seats) (No. 2) Bill; 4. Nationalised Industries - Investment Review - Air Corporations and British Airports Authority - Transport Services - Gas - Electricity - Post Office
CAB,128,44,37,24-Jul-69,Conclusion,CC (69) 37,"H Wilson , R Jenkins , R Crossman , J Callaghan , P Shore , W Ross , E Short , R Marsh , Shackleton , R Mason , Gardiner , B Castle , F Peart , A Crosland , G Thomson , A Wedgwood Benn , C Hughes , G Thomas , J Hart , J Diamond , R Prentice , J Silkin , J Lee , K Robinson , J Stonehouse , E Jones.","1. Racial Discrimination and Government Contracts; 2. Public Expenditure 1970-71 - Housing and Local Environmental Services - Health and Welfare - Education - Civil Service - Scotland - Agriculture, Fisheries and Forestry - Financial Administration - Common Services - Northern Ireland"
CAB,128,44,38,29-Jul-69,Conclusion,CC (69) 38,"H Wilson , M Stewart , Gardiner , B Castle , F Peart , A Crosland , G Thomson , A Wedgwood Benn , C Hughes , G Thomas , J Hart , R Jenkins , R Crossman , J Callaghan , P Shore , W Ross , E Short , R Marsh , Shackleton , R Mason , J Diamond , K Robinson , J Stonehouse , J Morris , J Silkin , R Mellish , A Bacon , J Lee.","1. Public Expenditure 1970-71 - Land Commission - National Film Finance Corporation - National Consultancy Grants Scheme - Law and Order, and Legal Aid - Police and Prisons - Research and Development - Airport Charges - Housing Prospects - Post Office - General Situation 1970-71"
CAB,128,44,39,30-Jul-69,Conclusion,CC (69) 39,"H Wilson , M Stewart , Gardiner , B Castle , F Peart , A Crosland , G Thomson , A Wedgwood Benn , C Hughes , G Thomas , J Hart , R Jenkins , R Crossman , J Callaghan , P Shore , W Ross , E Short , R Marsh , Shackleton , R Mason , J Diamond , J Stonehouse , J Morris , R Mellish , R Hattersley , E Jones.",1. Parliamentary Affairs - Divorce Reform Bill - Permanent Abolition of Capital Punishment for Murder - Legislative Programme 1969-70; 2. Oversea Affairs - Anguilla - Europe - Nigeria - Mr. Gerald Brooke - Middle East; 3. Industrial Disputes - Post Office Engineering Union Pay Claim - Pay Negotiations in the London Docks; 4. Public Records - Timing and Method of Release of Records of the 1939-45 War; 5. Northern Ireland
CAB,128,44,40,30-Jul-69,Conclusion,CC (69) 40,"H Wilson , M Stewart , Gardiner , B Castle , F Peart , A Crosland , G Thomson , A Wedgwood Benn , C Hughes , G Thomas , J Hart , R Jenkins , R Crossman , J Callaghan , P Shore , W Ross , E Short , R Marsh , Shackleton , R Mason , J Diamond , K Robinson , J Stonehouse , R Mellish.",1. Broadcasting; 2. Prices and Incomes Policy - Future control of local authority rent increases
CAB,128,44,41,19-Aug-69,Conclusion,CC (69) 41,"H Wilson , M Stewart , R Crossman , J Callaghan , P Shore , E Short , A Greenwood , G Thomas , R Jenkins , B Castle , D Healey , G Thomson , A Wedgwood Benn , C Hughes , J Hart , J Diamond , R Mellish , A Irvine.",1. Northern Ireland
CAB,128,44,42,4-Sep-69,Conclusion,CC (69) 42,"H Wilson , M Stewart , R Crossman , J Callaghan , P Shore , W Ross , E Short , R Marsh , C Hughes , G Thomas , R Jenkins , B Castle , F Peart , A Crosland , G Thomson , A Wedgwood Benn , A Greenwood , Shackleton , R Mason , J Hart , R Mellish , R Hattersley , E Jones.",1. Oversea Affairs - Libya - Czechoslovakia - Multi-Role Combat Aircraft; 2. Northern Ireland; 3. Equal Pay; 4. Industrial Affairs - National Newspaper Price Increases
CAB,128,44,43,11-Sep-69,Conclusion,CC (69) 43,"H Wilson , M Stewart , R Crossman , D Healey , A Crosland , G Thomson , R Marsh , Shackleton , R Jenkins , J Callaghan , F Peart , W Ross , E Short , C Hughes , G Thomas , K Robinson , E Jones , R Mellish , R Freeson.",1. Ministerial Visits Overseas; 2. Oversea Affairs - Libya - Middle East - Nigeria - Northern Ireland; 3. Northern Ireland; 4. Economic Situation - Balance of Payments; 5. Social Services - Arrangements for Partial Contracting Out of the Earnings-Related Pension Scheme
CAB,128,44,44,16-Sep-69,Conclusion,CC (69) 44,"H Wilson , R Jenkins , D Healey , P Shore , W Ross , E Short , C Hughes , G Thomas , B Castle , F Peart , A Crosland , G Thomson , R Marsh , Shackleton , R Mason , J Hart , R Prentice , J Silkin , F Mulley , J Mallalieu , K Robinson , J Stonehouse , D Ennals , E Jones.",1. Northern Ireland; 2. National Superannuation - Arrangements for Partial Contracting Out of the Earnings-Related Pension Scheme; 3. Public Expenditure 1971-72
CAB,128,44,45,25-Sep-69,Conclusion,CC (69) 45,"H Wilson , M Stewart , R Crossman , J Callaghan , F Peart , A Crosland , G Thomson , A Wedgwood Benn , A Greenwood , Shackleton , R Mason , Gardiner , B Castle , D Healey , P Shore , W Ross , E Short , R Marsh , C Hughes , G Thomas , J Hart , J Diamond , R Mellish , E Jones.",1. Future Business; 2. Parliamentary Affairs; 3. Legislation - Permanent Abolition of Capital Punishment for Murder; 4. Oversea Affairs - Canadian Force Reductions - United Nations Meeting of General Assembly - Middle East - Europe - Strategic Arms Limitation Talks - Northern Ireland; 5. Industrial Policy; 6. Equal Pay; 7. Public Sector Purchasing; 8. Parliament (No. 7) Bill
CAB,128,44,46,7-Oct-69,Conclusion,CC (69) 46,"H Wilson , M Stewart , Gardiner , B Castle , D Healey , A Crosland , W Ross , G Thomson , C Hughes , G Thomas , R Jenkins , R Crossman , J Callaghan , F Peart , A Wedgwood Benn , P Shore , R Mason , Shackleton , H Lever , A Greenwood , E Jones , A Irvine.",1. Parliamentary Affairs - Changes in Organisation of the Government - Future Business - House of Commons (Redistribution of Seats) (No. 2) Bill; 2. Industrial Affairs - London Dustmen's Strike; 3. Legislation - Continuance of the Murder (Abolition of Death Penalty) Act 1965; 4. Northern Ireland; 5. Report of the Royal Commission on Local Government in Scotland; 6. Local Government Reorganisation in Wales; 7. The Queen's Speech on the Prorogation of Parliament
CAB,128,44,47,9-Oct-69,Conclusion,CC (69) 47,"H Wilson , M Stewart , Gardiner , B Castle , A Crosland , P Shore , R Mason , Shackleton , J Diamond , R Jenkins , R Crossman , F Peart , A Wedgwood Benn , G Thomson , C Hughes , G Thomas , H Lever , A Greenwood , R Mellish , A Bacon , J Silkin , J Morris , E Jones.",1. Oversea Affairs - Gibraltar - Federal Republic of Germany - Middle East - Mr. Anthony Grey; 2. Defence and Oversea Policy - Supply of Wasp Helicopters to South Africa; 3. Industrial Affairs - London Dustmen's Strike; 4. Industrial Policy - Industrial Policy - Industrial Relations Bill; 5. National Superannuation - Arrangements for Contracting Out of the Earnings-Related Pension Scheme; 6. Legislative Programme 1969-70
CAB,128,44,48,14-Oct-69,Conclusion,CC (69) 48,"H Wilson , M Stewart , Gardiner , B Castle , D Healey , A Crosland , W Ross , R Mason , Shackleton , J Diamond , R Jenkins , R Crossman , J Callaghan , F Peart , A Wedgwood Benn , P Shore , C Hughes , G Thomas , H Lever , A Bacon , E Jones.",1. Parliament - House of Commons: Redistribution of Seats (No. 2) Bill; 2. Northern Ireland; 3. Industrial Affairs - Dustmen's Strike; 4. The Queen's Speech on the Opening of Parliament
CAB,128,44,49,16-Oct-69,Conclusion,CC (69) 49,"H Wilson , M Stewart , Gardiner , B Castle , D Healey , A Crosland , W Ross , R Mason , Shackleton , J Diamond , R Jenkins , R Crossman , J Callaghan , F Peart , A Wedgwood Benn , P Shore , C Hughes , G Thomas , H Lever , A Greenwood , F Mulley , R Mellish , J Hart , J Stonehouse , A Bacon.",1. Parliamentary Affairs - Future Business; 2. Oversea Affairs - British Subjects Detained in China - Turkey - West Berlin; 3. Public Expenditure: 1971-72 - Public Expenditure - Overseas Aid - Fuel Policy and Assistance for Coal Industry; 4. Prices and Incomes - Control of Local Authority and Private Rents; 5. National Superannuation - Draft White Paper
CAB,128,44,50,21-Oct-69,Conclusion,CC (69) 50,"H Wilson , M Stewart , Gardiner , B Castle , D Healey , A Crosland , W Ross , E Short , R Mason , Shackleton , J Diamond , R Jenkins , R Crossman , J Callaghan , F Peart , A Wedgwood Benn , P Shore , G Thomson , C Hughes , G Thomas , H Lever , R Mellish , E Jones.",1. Commercial Policy
CAB,128,44,51,23-Oct-69,Conclusion,CC (69) 51,"H Wilson , M Stewart , Gardiner , B Castle , D Healey , A Crosland , W Ross , E Short , R Mason , Shackleton , J Diamond , R Jenkins , R Crossman , J Callaghan , F Peart , A Wedgwood Benn , P Shore , G Thomson , C Hughes , G Thomas , H Lever , R Mellish , E Jones.",1. Parliamentary Affairs - Strike at HMSO - Future Business - House of Commons (Redistribution of Seats) (No. 2) Bill - Continuance of the Murder (Abolition of Death Penalty) Act 1965 - National Superannuation - Cyclamates - Rabies; 2. Oversea Affairs - Federal Republic of Germany - Somalia - Middle East: The Lebanon - Chile - Nigeria; 3. Industrial Affairs; 4. Education - Reorganisation of Secondary Schools; 5. Local Government Reorganisation in Wales
CAB,128,44,52,30-Oct-69,Conclusion,CC (69) 52,"H Wilson , M Stewart , Gardiner , B Castle , D Healey , A Crosland , W Ross , E Short , R Mason , Shackleton , J Diamond , R Jenkins , R Crossman , J Callaghan , F Peart , A Wedgwood Benn , P Shore , G Thomson , C Hughes , G Thomas , H Lever , R Mellish , E Jones.",1. Prince of Wales' Birthday; 2. Parliamentary Affairs - Future Business; 3. Oversea Affairs - Middle East - Israeli Elections - Libya - Australian Elections - British Subjects in China - Nigeria - Visit to London of the South African Minister of Foreign Affairs; 4. Industrial Affairs - Industrial Relations Bill; 5. Firemen's Strike
CAB,128,44,53,6-Nov-69,Conclusion,CC (69) 53,"H Wilson , M Stewart , Gardiner , J Callaghan , F Peart , A Wedgwood Benn , P Shore , C Hughes , G Thomas , R Jenkins , R Crossman , D Healey , A Crosland , W Ross , E Short , Shackleton , J Diamond , H Lever , R Mellish , R Hattersley , E Jones.",1. Parliamentary Affairs - Future Business - Labour troubles at HMSO - White Papers on Civil Aviation and the Prison Service - Relations between the Government and the Labour Party; 2. Oversea Affairs - Vietnam - Nigeria - Meeting of Warsaw Pact Powers - Europe; 3. New Defence Force for Northern Ireland
CAB,128,44,54,13-Nov-69,Conclusion,CC (69) 54,"H Wilson , M Stewart , Gardiner , B Castle , F Peart , A Wedgwood Benn , E Short , R Mason , Shackleton , J Diamond , R Jenkins , R Crossman , J Callaghan , A Crosland , P Shore , G Thomson , C Hughes , G Thomas , H Lever , R Mellish , E Jones.",1. Parliamentary Affairs - Future Business - Broadcasting the Proceedings of the House of Commons - Industrial Action at HMSO; 2. Services and Facilities for Members of Parliament
CAB,128,44,55,20-Nov-69,Conclusion,CC (69) 55,"H Wilson , M Stewart , Gardiner , B Castle , D Healey , A Crosland , W Ross , E Short , R Mason , Shackleton , J Diamond , R Jenkins , R Crossman , J Callaghan , F Peart , A Wedgwood Benn , P Shore , G Thomson , C Hughes , G Thomas , H Lever , R Mellish , E Jones.",1. Parliamentary Affairs - Future Business - Overseas Aid - Police Bill - Continuance of the Murder (Abolition of Death Penalty) Act 1965; 2. Oversea Affairs - The Falkland Islands - Gibraltar - Operations of the British Petroleum Company in the United States - Strategic Arms Limitation Talks - Centrifuge Collaboration - Visit to Germany by the Foreign and Commonwealth Secretary - Nigeria; 3. Industrial Affairs - Pay Negotiations in the London Docks - Teachers' Pay in England and Wales; 4. Prices and Incomes Policy - Draft White Paper: Low-paid Workers; 5. Contributions under the New Pensions Scheme; 6. Abuse of Social Security; 7. Services and Facilities for Members of Parliament
CAB,128,44,56,25-Nov-69,Conclusion,CC (69) 56,"H Wilson , M Stewart , Gardiner , B Castle , D Healey , A Crosland , W Ross , E Short , R Mason , Shackleton , J Diamond , R Jenkins , R Crossman , J Callaghan , F Peart , A Wedgwood Benn , P Shore , G Thomson , C Hughes , G Thomas , H Lever , J Hart , J Silkin , R Mellish , F Mulley , J Stonehouse , E Jones.",1. Police Bill - Mutual Aid and the Special Powers Act; 2. Public Expenditure - Draft White Paper; 3. Overseas Aid
CAB,128,44,57,27-Nov-69,Conclusion,CC (69) 57,"H Wilson , M Stewart , Gardiner , B Castle , D Healey , A Crosland , W Ross , G Thomson , C Hughes , G Thomas , R Jenkins , R Crossman , J Callaghan , F Peart , A Wedgwood Benn , P Shore , R Mason , Shackleton , J Diamond , H Lever , J Silkin , R Mellish , J Stonehouse , A Bacon , E Jones.","1. Parliamentary Affairs - Future Business - London Docks - Continuance of the Murder (Abolition of Death Penalty) Act, 1965 - Beer Prices - The Government's Record; 2. Nigeria; 3. Public Expenditure - Draft White Paper; 4. Productivity, Prices and Incomes Policy - Draft White Paper"
CAB,128,44,58,4-Dec-69,Conclusion,CC (69) 58,"H Wilson , R Jenkins , B Castle , F Peart , A Wedgwood Benn , P Shore , G Thomson , C Hughes , G Thomas , Gardiner , J Callaghan , A Crosland , W Ross , E Short , R Mason , Shackleton , J Diamond , H Lever , R Mellish.","1. Parliamentary Affairs - Foreign Affairs - Continuance of the Murder (Abolition of Death Penalty) Act, 1965 - Rabies; 2. Oversea Affairs - Europe - Greece: Membership of the Council of Europe - Greece: Extradition of Mr. Christos Kotronis; 3. Industrial Affairs - London Docks - Teachers' Pay in England and Wales"
