collection,series,piece,item,Covering_date,Type,Former Reference,Attendees,Agenda
CAB,65,20,18,8-Dec-41,Conclusion,WM (41) 125,"W Churchill, C Attlee, A Greenwood, K Wood, J Anderson, Beaverbrook, E Bevin, E Page, H Morrison, L Amery, A Alexander, A Sinclair, R Law, D Pound, Cranborne, Moyne, H Margesson, B Bracken, O Sargent, C Portal, A Brooke.","1. The Far East - Japanese Declaration of War on Great Britain and the United States of America; 2. Ireland - Prime Minister's message to Mr. de Valera; 3. Naval, Military and Air Operations - Air Operations: Malaya - Naval Operations: The Pacific - Shipping losses - Military Operations: Libya - Malaya - U.S.S.R. - Diversionary Operations; 4. India - Air Defences"
CAB,65,20,19,10-Dec-41,Conclusion,WM (41) 126,"W Churchill, C Attlee, A Greenwood, K Wood, J Anderson, Beaverbrook, E Bevin, E Page, H Morrison, L Amery, A Alexander, A Sinclair, R Hudson, B Bracken, R Law, Cranborne, Moyne, H Margesson, T Johnston, Leathers, H Dalton, O Sargent.","1. General Military Situation; 2. The Far East; 3. Shipping - Spanish proposal to acquire 300,000 tons of French shipping; 4. Man-Power - Call-up of agricultural workers; 5. Parliament - Position of M.P.'s under the National Service Acts; 6. Ireland; 7. Wages and Cost of Living"
CAB,65,20,20,12-Dec-41,Conclusion,WM (41) 127,"W Churchill, C Attlee, A Greenwood, K Wood, J Anderson, Beaverbrook, E Bevin.",1. The Military Situation - The General Situation - The Middle East - Responsibility for the defence of Burma; 2. The Far East - Appointment of Mr. Duff Cooper as Resident Minister of Cabinet rank at Singapore; 3. Production - Management of filling factories
CAB,65,20,21,15-Dec-41,Conclusion,WM (41) 128,"C Attlee, J Anderson, K Wood, A Greenwood, E Bevin, E Page, H Morrison, L Amery, A Alexander, A Sinclair, R Butler, O Sargent, W Freeman, Cranborne, Moyne, H Margesson, B Bracken, J Stuart, A Brooke, H Moore.","1. Official Histories - The Present War; 2. Parliament - Proposed Secret Session; 3. Parliament - Arrangements for the Recess; 4. Parliament - Powers of the House of Commons in the event of Mr. Speaker's death; 5. Naval, Military, and Air Operations - Air Operations - Naval Operations: Shipping Losses - Military Operations: Libya. Far East: Malaya. U.S.S.R.; 6. The Allies - Inter-Allied Co-ordination; 7. The Empire - Planning of Production; 8. U.S.S.R."
CAB,65,20,22,16-Dec-41,Conclusion,WM (41) 129,"C Attlee, J Anderson, K Wood, A Greenwood, E Bevin, H Morrison, H Margesson, A Alexander, A Sinclair.",1. The Home Guard - Civil Defence Personnel
CAB,65,20,23,17-Dec-41,Conclusion,WM (41) 130,"C Attlee, J Anderson, K Wood, A Greenwood, E Bevin, H Morrison, H Margesson, A Alexander, A Sinclair.",1. Home Guard - Age-limits for Compulsory Service in the Home Guard
CAB,65,20,24,19-Dec-41,Conclusion,WM (41) 131,"C Attlee, J Anderson, K Wood, E Bevin, Cranborne, H Margesson, A Alexander, A Sinclair, O Sargent.","1. Naval, Military and Air Operations - Air Operations - Naval Operations - Military Operations; 2. U.S.S.R.; 3. Ireland; 4. India; 5. Timor"
CAB,65,20,25,20-Dec-41,Conclusion,WM (41) 132,"C Attlee, J Anderson, K Wood, A Greenwood, E Bevin, Cranborne, A Alexander, A Sinclair, J Moore-Brabazon, Woolton, H Margesson, A Duncan, Leathers, O Sargent.",1. Allied Co-operation; 2. Military Situation
CAB,65,20,26,22-Dec-41,Conclusion,WM (41) 133,"C Attlee, J Anderson, K Wood, A Greenwood, E Bevin, E Page, H Morrison, L Amery, A Alexander, A Sinclair, W Freeman, Hankey, G Lloyd, Cranborne, Moyne, H Margesson, A Brooke, H Moore, O Sargent, H Macmillan, Portal.","1. Oil - Prevention of oil from reaching enemy countries; 2. Naval, Military and Air Operations - Air Operations - Naval operations: Shipping losses - Military operations: The Far East. Libya. Russia; 3. The Far East - The Military Situation - Situation at Hong Kong; 4. Singapore - Proposed evacuation of civilians; 5. Blockade - Greece; 6. Jibuti; 7. Air Policy - Christmas Eve and Christmas Day; 8. U.S.S.R.; 9. Production - Management of filling factories; 10. War Cabinet Arrangements"
CAB,65,20,27,24-Dec-41,Conclusion,WM (41) 135,"C Attlee, J Anderson, K Wood, A Greenwood, E Bevin, H Morrison, L Amery, H Margesson, Cranborne, A Alexander, A Sinclair, C Radcliffe.",1. The Allies - Proposed Joint Declaration; 2. Timor; 3. The Press - Articles about German intentions in Spain
CAB,65,20,28,26-Dec-41,Conclusion,WM (41) 136,"C Attlee, J Anderson, K Wood, A Greenwood, E Bevin, H Morrison, A Alexander, A Sinclair, Cranborne, H Margesson, O Sargent.","1. The Prime Minister's Visit to the United States; 2. The Press; 3. The Prime Minister of New Zealand; 4. Timor; 5. St. Pierre and Miquelon; 6. U.S.S.R. - Trade Union Delegation; 7. Day of National Prayer; 8. Naval, Military and Air Operations - Air Operations - Naval Operations - Military Operations: U.S.S.R. Libya. Hong Kong; 9. Air Raid Damage"
CAB,65,20,29,29-Dec-41,Conclusion,WM (41) 137,"C Attlee, J Anderson, K Wood, E Bevin, H Morrison, L Amery, A Alexander, A Sinclair, A Brooke, Cranborne, Moyne, H Margesson, O Sargent, W Freeman, H Moore.","1. The Far East - Unified Command in South-Western Pacific; 2. The Allies - Proposed Joint Declaration; 3. Chemical Warfare; 4. Allied Co-ordination - The Dominions; 5. Timor; 6. Naval, Military and Air Operations - Raid on Norwegian Coast - Air raid damage"
CAB,65,20,30,29-Dec-41,Conclusion,WM (41) 138,"C Attlee, J Anderson, K Wood, A Greenwood, E Bevin, H Morrison, L Amery, A Alexander, A Sinclair, O Sargent, W Freeman, Cranborne, Moyne, H Margesson, B Bracken, A Brooke, H Moore.","1. Naval, Military and Air Operations - Air Operations - Naval Operations: Shipping losses - Military Operations: Far East. Libya. Russia; 2. The Far East - Unified Command in the South-Western Pacific"
CAB,65,20,26B,24-Dec-41,Conclusion,WM (41) 134,"C Attlee, J Anderson, K Wood, A Greenwood, E Bevin, H Morrison, Cranborne, H Margesson, Leathers, A Alexander, A Sinclair, H Dalton, O Sargent.","1. Blockade - Greece; 2. Bulgaria; 3. Naval, Military and Air Situation - Air Operations - Naval Operations: Shipping losses - Military Operations; 4. Timor; 5. France - The position at Vichy; 6. U.S.S.R.; 7. War Cabinet Arrangements"
CAB,65,21,1,13-Jan-41,Conclusion,Confidential Annex to WM (41) 5,.,"8. The Press - The ""Daily Worker"""
CAB,65,21,2,14-Jan-41,Conclusion,Confidential Annex to WM (41) 6,.,1. Production - Excess Profits Tax; 2. The Balkans - German Intentions
CAB,65,21,3,20-Jan-41,Conclusion,Confidential Annex to WM (41) 8,.,2. The Balkans - Assistance to Greece; 3. France - Relations with the Vichy Government
CAB,65,21,4,3-Feb-41,Conclusion,Confidential Annex to WM (41) 12,.,"3. The Balkans - Germany, Bulgaria and Turkey"
CAB,65,21,5,5-Feb-41,Conclusion,Confidential Annex to WM (41) 13,.,3. Mediterranean - Proposal that Enemy Ships should be sunk at sight in certain areas
CAB,65,21,6,6-Feb-41,Conclusion,Confidential Annex to WM (41) 14,.,2. The Far East - Position vis-a-vis Japan
CAB,65,21,7,20-Feb-41,Conclusion,Confidential Annex to WM (41) 19,.,1. The Balkans and the Middle East - Visit of the Secretary of State for Foreign Affairs and the C.I.G.S.
CAB,65,21,8,24-Feb-41,Conclusion,Confidential Annex to WM (41) 20,.,4. The Balkans and the Middle East - Future Military Policy
CAB,65,21,9,27-Feb-41,Conclusion,Confidential Annex to WM (41) 21,.,2. The Balkans and the Middle East - Future Military Policy
CAB,65,22,1,3-Mar-41,Conclusion,Confidential Annex to WM (41) 22,.,4. The Balkans and the Middle East - Future Military Policy
CAB,65,22,2,4-Mar-41,Conclusion,Confidential Annex to WM (41) 23,.,3. The Balkans and the Middle East - Future Military Policy
CAB,65,22,3,5-Mar-41,Conclusion,Confidential Annex to WM (41) 24,.,1. The Balkans and the Middle East - Future Military Policy
CAB,65,22,4,6-Mar-41,Conclusion,Confidential Annex to WM (41) 25,.,1. The Balkans and the Middle East - Future Military Policy
CAB,65,22,5,7-Mar-41,Conclusion,Confidential Annex to WM (41) 26,.,1. The Balkans and the Middle East - Future Military Policy
CAB,65,22,6,10-Mar-41,Conclusion,Confidential Annex to WM (41) 27,.,2. The Balkans and the Middle East - Future Military Policy; 6. Yugo-Slavia - The Yugo-Slav Fleet and Air Force
CAB,65,22,7,13-Mar-41,Conclusion,Confidential Annex to WM (41) 28,.,2. The Balkans and the Middle East - Military Policy
CAB,65,22,8,17-Mar-41,Conclusion,Confidential Annex to WM (41) 29,.,2. The Balkans and the Middle East - Military Policy
CAB,65,22,9,20-Mar-41,Conclusion,Confidential Annex to WM (41) 30,.,5. The Balkans and the Middle East - Military Policy
CAB,65,22,10,3-Apr-41,Conclusion,Confidential Annex to WM (41) 35,.,2. France - The French Fleet
CAB,65,22,11,7-Apr-41,Conclusion,Confidential Annex to WM (41) 36,.,1. The Balkans and the Middle East - Military Situation
CAB,65,22,12,11-Apr-41,Conclusion,Confidential Annex to WM (41) 39,.,2. The Balkans and the Middle East - Visit of the Secretary of State for Foreign Affairs and the Chief of the Imperial General Staff
CAB,65,22,13,14-Apr-41,Conclusion,Confidential Annex to WM (41) 40,.,1. The Balkans and the Middle East - The Military Situation; 2. Iraq
CAB,65,22,14,17-Apr-41,Conclusion,Confidential Annex to WM (41) 41,.,2. The Balkans and the Middle East; 3. Iraq
CAB,65,22,15,21-Apr-41,Conclusion,Confidential Annex to WM (41) 42,.,2. The Balkans and the Middle East - Naval and Military Operations
CAB,65,22,16,24-Apr-41,Conclusion,Confidential Annex to WM (41) 43,.,2. The Balkans and the Middle East
CAB,65,22,17,28-Apr-41,Conclusion,Confidential Annex to WM (41) 44,.,2. The Balkans and the Middle East
CAB,65,22,18,8-May-41,Conclusion,Confidential Annex to WM (41) 48,.,6. U.S.A. - Fleet Dispositions
CAB,65,22,19,19-May-41,Conclusion,Confidential Annex to WM (41) 51,.,"3. The Middle East - Turkey, Syria and Iraq"
CAB,65,22,20,26-May-41,Conclusion,Confidential Annex to WM (41) 53,.,1. Naval Battle in the Denmark Strait and North Atlantic
CAB,65,22,21,27-May-41,Conclusion,Confidential Annex to WM (41) 54,.,1. Crete
CAB,65,22,22,2-Jun-41,Conclusion,Confidential Annex to WM (41) 56,.,1. Crete
CAB,65,22,23,5-Jun-41,Conclusion,Confidential Annex to WM (41) 57,.,5. France - Relations with the Vichy Government - French Fleet
CAB,65,22,24,9-Jun-41,Conclusion,Confidential Annex to WM (41) 58,.,2. U.S.S.R.
CAB,65,22,25,12-Jun-41,Conclusion,Confidential Annex to WM (41) 59,.,2. U.S.S.R.; 8. Egypt
CAB,65,22,26,16-Jun-41,Conclusion,Confidential Annex to WM (41) 60,.,3. U.S.S.R.
CAB,65,22,27,19-Jun-41,Conclusion,Confidential Annex to WM (41) 61,.,3. United States of America - West Africa - Iceland
CAB,65,22,28,30-Jun-41,Conclusion,Confidential Annex to WM (41) 64,.,3. Iceland
CAB,65,23,1,21-Jul-41,Conclusion,Confidential Annex to WM (41) 72,.,10. The Far East - Co-operation with the Netherlands Government
CAB,65,23,2,24-Jul-41,Conclusion,Confidential Annex to WM (41) 73,.,2. Middle East and Turkey; 3. U.S.S.R. - Military Assistance
CAB,65,23,3,24-Jul-41,Conclusion,Confidential Annex to WM (41) 74,.,"1. Operation ""Puma"""
CAB,65,23,4,28-Jul-41,Conclusion,Confidential Annex to WM (41) 75,.,8. The Far East - Co-operation with the Netherlands East Indies
CAB,65,23,5,31-Jul-41,Conclusion,Confidential Annex to WM (41) 76,.,2. The Middle East; 5. Iran
CAB,65,23,6,4-Aug-41,Conclusion,Confidential Annex to WM (41) 77,.,4. Portugal; 5. Persia
CAB,65,23,7,11-Aug-41,Conclusion,Confidential Annex to WM (41) 79,.,2(a). Thailand; 2(b). Persia
CAB,65,23,8,14-Aug-41,Conclusion,Confidential Annex to WM (41) 82,.,2. Persia
CAB,65,23,9,18-Aug-41,Conclusion,Confidential Annex to WM (41) 83,.,4. The Far East
CAB,65,23,10,19-Aug-41,Conclusion,Confidential Annex to WM (41) 84,.,"1(a). Operation ""Pilgrim""; 1(b) The Far East; 1(c). Persia"
CAB,65,23,11,21-Aug-41,Conclusion,Confidential Annex to WM (41) 85,.,3. Persia; 7. U.S.S.R. - Caucasian Oil
CAB,65,23,12,25-Aug-41,Conclusion,Confidential Annex to WM (41) 86,.,2. Persia
CAB,65,23,13,4-Sep-41,Conclusion,Confidential Annex to WM (41) 89,.,2. Persia
CAB,65,23,14,5-Sep-41,Conclusion,Confidential Annex to WM (41) 90,.,1. U.S.S.R. - Message from M. Stalin to the Prime Minister
CAB,65,23,15,8-Sep-41,Conclusion,Confidential Annex to WM (41) 91,.,3. Middle East; 4. Persia
CAB,65,23,16,11-Sep-41,Conclusion,Confidential Annex to WM (41) 92,.,5. The Middle East
CAB,65,23,17,16-Sep-41,Conclusion,Confidential Annex to WM (41) 93,.,3. Middle East - Proposed relief of Australian Troops at Tobruk - U.S. Naval Transports for the Middle East; 5. Persia
CAB,65,23,18,18-Sep-41,Conclusion,Confidential Annex to WM (41) 94,.,2. Middle East - Military Situation: Australian Troops; 3. U.S.S.R.
CAB,65,23,19,22-Sep-41,Conclusion,Confidential Annex to WM (41) 95,.,9. U.S.S.R. - Caucasian Oil
CAB,65,23,20,24-Sep-41,Conclusion,Confidential Annex to WM (41) 96,.,1. The Middle East - Report by the Minister of State
CAB,65,23,21,29-Sep-41,Conclusion,Confidential Annex to WM (41) 98,.,3. Middle East - Military Situation: Australian Troops
CAB,65,23,22,6-Oct-41,Conclusion,Confidential Annex to WM (41) 100,.,3. Air Policy - Proposed Bombing of Skoda Works; 4. Middle East - The Military Situation: Australian Troops
CAB,65,23,23,9-Oct-41,Conclusion,Confidential Annex to WM (41) 101,.,6. Middle East - Use of United States Transports for Conveyance of Reinforcements and Supplies
CAB,65,23,24,16-Oct-41,Conclusion,Confidential Annex to WM (41) 103,.,1. Middle East; 5. The Far East
CAB,65,23,25,20-Oct-41,Conclusion,Confidential Annex to WM (41) 104,.,5. The Far East
CAB,65,23,26,27-Oct-41,Conclusion,Confidential Annex to WM (41) 106,.,2. Middle East; 8. U.S.S.R. - Aid to Russia
CAB,65,23,27,30-Oct-41,Conclusion,Confidential Annex to WM (41) 107,.,4. Blockade - Vichy France and Vichy French Territories
CAB,65,24,1,3-Nov-41,Conclusion,Confidential Annex to WM (41) 108,.,5. The Far East; 6. Aid to Russia
CAB,65,24,2,5-Nov-41,Conclusion,Confidential Annex to WM (41) 109,.,2. The Far East
CAB,65,24,3,11-Nov-41,Conclusion,Confidential Annex to WM (41) 111,.,3. The Far East; 8. U.S.S.R.
CAB,65,24,4,12-Nov-41,Conclusion,Confidential Annex to WM (41) 112,.,1. The Far East - Statement by Sir Earle Page
CAB,65,24,5,17-Nov-41,Conclusion,Confidential Annex to WM (41) 114,.,"1. U.S.S.R.; 2. Finland, Hungary and Roumania"
CAB,65,24,6,20-Nov-41,Conclusion,Confidential Annex to WM (41) 116,.,1. France - Relations with Vichy Government - North Africa
CAB,65,24,7,24-Nov-41,Conclusion,Confidential Annex to WM (41) 118,.,3. The Far East - Negotiations between the United States and Japan; 10. U.S.S.R.
CAB,65,24,8,27-Nov-41,Conclusion,Confidential Annex to WM (41) 120,.,"2. Finland, Hungary and Roumania; 5. U.S.S.R."
CAB,65,24,9,1-Dec-41,Conclusion,Confidential Annex to WM (41) 122,.,"3. The Far East; 6. Finland, Hungary and Roumania"
CAB,65,24,10,3-Dec-41,Conclusion,Confidential Annex to WM (41) 123,.,"1. Finland, Hungary and Roumania"
CAB,65,24,11,4-Dec-41,Conclusion,Confidential Annex to WM (41) 124,.,3. U.S.S.R.; 4. The Far East
CAB,65,24,12,10-Dec-41,Conclusion,Confidential Annex to WM (41) 126,.,2. The Far East
CAB,65,24,13,15-Dec-41,Conclusion,Confidential Annex to WM (41) 128,.,8. U.S.S.R.
CAB,65,24,14,19-Dec-41,Conclusion,Confidential Annex to WM (41) 131,.,2. U.S.S.R.
CAB,65,24,15,22-Dec-41,Conclusion,Confidential Annex to WM (41) 133,.,3. The Far East - Military Situation; 8. U.S.S.R.
CAB,65,25,1,1-Jan-42,Conclusion,WM (42) 1,"C Attlee, J Anderson, A Greenwood, A Eden, K Wood, E Bevin, E Page, H Morrison, L Amery, A Alexander, A Sinclair, A Cadogan, W Freeman, Cranborne, Moyne, H Margesson, B Bracken, A Brooke, H Moore.","1. Naval, Military and Air Operations - Air Operations - Naval Operations: Shipping losses - Military Operations: Libya. Far East. Russia; 2. Air Raids - Casualties and damage; 3. Timor; 4. U.S.S.R. - Visit of the Secretary of State for Foreign Affairs to Moscow; 5. U.S.S.R. - Supply of electrical equipment; 6. ""Consideration"" for Lease-Lend Aid"
CAB,65,25,2,5-Jan-42,Conclusion,WM (42) 2,"C Attlee, J Anderson, A Greenwood, A Eden, K Wood, E Bevin, E Page, H Morrison, L Amery, A Alexander, A Sinclair, B Bracken, Portal, A Cadogan, W Freeman, Cranborne, Moyne, H Margesson, Leathers, H Dalton, H Macmillan, A Brooke, H Moore.","1. Naval, Military and Air Operations - Air Operations - Naval Operations: Shipping losses - Military Operations: Far East. Libya. Russia; 2. Air Policy - Enemy-occupied territory; 3. Foreign Affairs; 4. Diplomatic Service - Question of admitting women; 5. Egypt - Egyptian Government's gold reserve; 6. The Blockade - Greece; 7. Royal Navy - Auxiliary aircraft carriers; 8. Production - Management of filling factories; 9. Disabled Persons - Rehabilitation, training and employment; 10. Parliament - Arrangements for the Recess - Arrangements for Debate on 8th January; 11. Considerations under Lease-Lend"
CAB,65,25,3,8-Jan-42,Conclusion,WM (42) 3,"C Attlee, J Anderson, A Greenwood, A Eden, K Wood, E Bevin, H Morrison, A Alexander, A Sinclair, Cranborne, H Margesson, J Moore-Brabazon.",1. Albemarle Aircraft; 2. France - Relations with the Vichy Government; 3. Air Policy; 4. Canada - Financial arrangements between the United Kingdom and Canada; 5. German Atrocities; 6. Civilian Respirators - Demands from Overseas
CAB,65,25,4,12-Jan-42,Conclusion,WM (42) 4,"C Attlee, J Anderson, A Greenwood, A Eden, K Wood, E Bevin, E Page, H Morrison, Moyne, H Margesson, B Bracken, J Stuart, A Brooke, L Amery, A Alexander, A Sinclair, H Dalton, O Sargent, W Freeman, H Moore.","1. Naval, Military and Air Operations - Air operations - Naval operations: Shipping losses - Military operations: Libya. Far East. Russia; 2. The Far East - Termination of the Chancellor of the Duchy of Lancaster's appointment as Resident Minister; 3. Foreign Affairs - Yugoslavia - Jibuti - Unified Command in the South-Western Pacific: Attitude of Netherlands Government; 4. St. Pierre and Miquelon; 5. The Blockade - Greece; 6. Air Raids - Damage and Casualties; 7. Civil Defence - ""Freezing"" of part-time volunteers in the Civil Defence Services; 8. Canada - Financial arrangement between United Kingdom and Canada; 9. Parliament - Arrangements for the Prime Minister's statement after his return - Suggested Broadcasting; 10. Burma - U-Saw; 11. India"
CAB,65,25,5,14-Jan-42,Conclusion,WM (42) 5,"C Attlee, J Anderson, A Greenwood, A Eden, K Wood, E Bevin, H Morrison, L Amery, A Alexander, A Sinclair, Cranborne, Moyne, H Margesson, O Sargent.",1. St. Pierre and Miquelon; 2. Far East - Allied Co-ordination; 3. Air Raids - Damage and casualties; 4. The Press - Publication of possible troop movements
CAB,65,25,6,14-Jan-42,Conclusion,WM (42) 6,"C Attlee, J Anderson, A Greenwood, A Eden, K Wood, E Bevin, Cranborne, H Margesson, A Alexander, A Sinclair, O Sargent.",1. St. Pierre and Miquelon
CAB,65,25,7,15-Jan-42,Conclusion,WM (42) 7,"C Attlee, J Anderson, A Greenwood, A Eden, K Wood, E Bevin, H Morrison, H Margesson, Leathers, H Johnstone, A Alexander, A Sinclair, D Somervell, J Stuart.",1. U.S.S.R. - Soviet Trade Union Delegation to the United Kingdom; 2. Parliament - Offices or Places of Profit under the Crown; 3. Parliament - Debate on Aerodrome Defence; 4. St. Pierre and Miquelon; 5. Far East - Allied Co-ordination; 6. Press - Publication of possible Troop Movements; 7. Australia - Use of Production Facilities
CAB,65,25,8,17-Jan-42,Conclusion,WM (42) 8,"W Churchill, C Attlee, A Eden, K Wood, J Anderson, A Greenwood, E Bevin, H Morrison, L Amery, A Alexander, B Bracken, D Pound, Cranborne, Moyne, A Sinclair, J Stuart, A Brooke, W Freeman.",1. Prime Minister's Visit to the United States - Consideration under Lease-Lend Act; 2. Parliament; 3. Burma: U Saw; 4. Military Operations - Libya
CAB,65,25,9,19-Jan-42,Conclusion,WM (42) 9,"W Churchill, C Attlee, A Eden, K Wood, J Anderson, A Greenwood, E Bevin, E Page, H Morrison, L Amery, A Alexander, A Duncan, Leathers, J Stuart, A Cadogan, C Portal, Cranborne, Moyne, A Sinclair, J Moore-Brabazon, B Bracken, Portal, D Pound, A Brooke.","1. Naval, Military and Air Operations - Air Operations - Naval Operations: Shipping losses - Military Operations: Libya. U.S.S.R.; 2. The Far East - Military situation; 3. Finland; 4. Free France - General de Gaulle; 5. St. Pierre and Miquelon; 6. Timor; 7. Parliament - Select Committee on National Expenditure - Proposed taking of evidence from Soviet Trade Union Delegation; 8. The Allies - Co-ordination of War effort: Munition assignments - Shipping - Raw Materials Board; 9. Parliament - Suggested recording of the Prime Minister's statement; 10. Parliament - Debate on Aerodrome defence; 11. Parliament - Proposed Visit by a Member of Parliament to Turkey"
CAB,65,25,10,22-Jan-42,Conclusion,WM (42) 10,"W Churchill, J Anderson, A Greenwood, K Wood, A Eden, Beaverbrook, E Bevin, H Morrison, L Amery, A Sinclair, D Pound, Cranborne, A Alexander, J Stuart, C Portal, A Brooke.","1. Naval, Military and Air Operations - The Middle East - The Far East; 2. Far East - Allied Co-ordination; 3. The Dominions - Arrangements for consultation with Dominion Governments; 4. Northern Ireland; 5. St. Pierre and Miquelon; 6. Egypt; 7. Burma - U. Saw; 8. Fighting and Civil Defence Services - Post-war Credits; 9. Canada - Financial arrangements with the United Kingdom; 10. Parliament - Suggested reduction of salaries of Members of Parliament and Ministers; 11. Parliament"
CAB,65,25,11,26-Jan-42,Conclusion,WM (42) 11,"W Churchill, C Attlee, A Eden, Beaverbrook, J Anderson, A Greenwood, K Wood, E Bevin, E Page, H Morrison, L Amery, A Alexander, A Sinclair, A Cadogan, C Portal, Cranborne, Moyne, H Margesson, B Bracken, D Pound, A Brooke.","1. Naval, Military and Air Operations - Air operations - Naval operations: Shipping losses - Military operations: Libya - Malaya - Burma - Philippines - Russia; 2. Turkey - Supply of Technicians; 3. The Far East - Australia: Strategical requirements; 4. The Far East - Allied co-ordination - Proposed Far Eastern Council; 5. The Dominions - Representation in London; 6. The Allies - Co-ordination of war effort; 7. Northern Ireland; 8. The Far East - Australian Government's message to Sir Robert Brooke-Popham; 9. The Tirpitz"
CAB,65,25,12,26-Jan-42,Conclusion,WM (42) 12,"W Churchill, C Attlee, A Eden, K Wood, J Anderson, Beaverbrook, E Bevin, Cranborne.","1. Parliament - Prime Minister's Statement on Tuesday, 27th January - The Dominions - Representation in London"
CAB,65,25,13,29-Jan-42,Conclusion,WM (42) 13,"W Churchill, C Attlee, A Eden, Beaverbrook, J Anderson, A Greenwood, K Wood, E Bevin, L Amery.",1. China; 2. The Far East - Allied co-ordination; 3. U.S.S.R. - Soviet Trade Union Delegation to the United Kingdom
CAB,65,25,14,2-Feb-42,Conclusion,WM (42) 14,"W Churchill, C Attlee, A Eden, Beaverbrook, J Anderson, A Greenwood, K Wood, E Bevin, E Page, H Morrison, L Amery, A Alexander, A Sinclair, A Cadogan, C Portal, Cranborne, Moyne, H Margesson, A Duncan, D Pound, A Brooke.","1. Naval, Military and Air Operations - Air Operations - Naval Operations: Shipping losses - Military Operations: Far East - Malaya - Burma - Netherlands East Indies - Pacific Islands - Libya - Russia; 2. Far East - Allied Co-ordination - China; 3. China - Loans from United States and Great Britain; 4. Egypt; 5. Air Policy - Occupied France; 6. Man-Power - Beveridge Committee on Skilled Men in the Services. Publication of Second Report (Part I); 7. Evacuation of Civil Officials from Territory in danger of Enemy Occupation; 8. Consideration under Lease-Lend"
CAB,65,25,15,4-Feb-42,Conclusion,WM (42) 15,"W Churchill, C Attlee, A Eden, Beaverbrook, J Anderson, A Greenwood, K Wood, E Bevin, H Morrison, H Margesson, T Johnston, Woolton, A Alexander, A Sinclair, R Hudson, J Stuart.",1. Fighting and Civil Defence Services - Post War Credits; 2. Parliament - Debate on Shipping Situation; 3. Agricultural Prices
CAB,65,25,16,5-Feb-42,Conclusion,WM (42) 16,"W Churchill, C Attlee, A Eden, Beaverbrook, J Anderson, A Greenwood, K Wood, E Bevin, Simon, Cranborne, A Sinclair, H Morrison, L Amery, A Cadogan.",1. India - Representation in London; 2. India - The Governor-General's Executive Council; 3. India - Constitutional Questions; 4. India's War Effort; 5. U.S.S.R.
CAB,65,25,17,6-Feb-42,Conclusion,WM (42) 17,"W Churchill, C Attlee, A Eden, Beaverbrook, J Anderson, A Greenwood, K Wood, E Bevin, H Morrison, L Amery, A Sinclair, Cranborne, Moyne, J Llewellin, A Cadogan.",1. Far East; 2. Fighting and Civil Defence Services - Post-war credits; 3. France - Relations with Vichy Government: St. Pierre and Miquelon - North Africa; 4. Consideration under Lease-Lend; 5. U.S.S.R.
CAB,65,25,18,9-Feb-42,Conclusion,WM (42) 18,"W Churchill, C Attlee, A Eden, Beaverbrook, J Anderson, A Greenwood, K Wood, E Bevin, H Morrison, E Brown, A Sinclair, Reith, A Cadogan.",1. Reconstruction Problems - Proposed Central Planning Authority; 2. U.S.S.R.
CAB,65,25,19,9-Feb-42,Conclusion,WM (42) 19,"W Churchill, C Attlee, A Eden, Beaverbrook, J Anderson, A Greenwood, K Wood, E Bevin, E Page, H Morrison, Moyne, H Margesson, B Bracken, D Pound, L Amery, A Alexander, A Sinclair, A Cadogan, C Portal, A Brooke.","1. Naval, Military and Air Operations - Air Operations - Naval Operations: Shipping Losses - Military Operations: Singapore - Burma - Libya - Russia; 2. United States of America - Public Opinion; 3. Tangier; 4. Falkland Islands - Despatch of Canadian Troops; 5. Civil Defence Services and Home Guard - Mutual Assistance Arrangements"
CAB,65,25,20,12-Feb-42,Conclusion,WM (42) 20,"W Churchill, C Attlee, A Eden, K Wood, J Anderson, A Greenwood, E Bevin, Simon, H Morrison, A Alexander, T Johnston, Woolton, L Amery, A Sinclair, R Hudson, C Portal.","1. Naval, Military and Air Operations - The Far East - Naval Situation; 2. The Far East - The Far East War Council - Command in the A.B.D.A. area - China; 3. France - Relations with the Vichy Government; 4. Consideration under Lease-Lend; 5. Agricultural Prices; 6. India - Constitutional Questions"
CAB,65,25,21,16-Feb-42,Conclusion,WM (42) 21,"W Churchill, C Attlee, A Eden, K Wood, J Anderson, A Greenwood, E Bevin, E Page, H Morrison, L Amery, A Alexander, A Sinclair, B Bracken, J Stuart, D Pound, Cranborne, Moyne, H Margesson, Leathers, H Dalton, A Cadogan, C Portal, A Brooke.","1. Naval, Military and Air Operations - Air operations - Naval operations: Shipping losses - Military operations: Burma - Netherlands East Indies - Libya - Russia; 2. Far East; 3. Aircraft Production - Production in India; 4. France - Relations with the Vichy Government; 5. The Blockade - Greece; 6. Turkey - Steel supplies; 7. Air Transport - Allocation of air passages; 8. Proposed Reciprocal Exchange of British and Japanese Officials; 9. Treatment of Prisoners at Hong Kong - Question of publicity; 10. Gas Masks - Carrying by the Public; 11. Palestine - Illegal immigration; 12. Parliament - Statement by the Prime Minister on Tuesday, the 17th February - Scharnhorst - Gneisenau and Prinz Eugen; 13. The Far East"
